"","m","sd"
"1327",9e-04,0.0299879963984391
"1328",0,0
"1329",0,0
"1330",5e-04,0.022356206744392
"1331",0,0
"1332",0,0
"1333",0.0034,0.0582132190991684
"1334",0,0
"1335",0,0
"1336",5e-04,0.022356206744392
"1337",0,0
"1338",0,0
"1339",0.0011,0.0331496589724389
"1340",0,0
"1341",0,0
"1342",6e-04,0.024488772325231
"1343",0,0
"1344",0,0
"1345",1e-04,0.01
"1346",0,0
"1347",0,0
"1348",5e-04,0.022356206744392
"1349",0,0
"1350",0,0
"1351",3e-04,0.0173187757650303
"1352",0,0
"1353",0,0
"1354",4e-04,0.0199969994748912
"1355",0,0
"1356",0,0
"1357",1e-04,0.01
"1358",0,0
"1359",0,0
"1360",2e-04,0.0141414284285499
"1361",0,0
"1362",0,0
"1363",1e-04,0.01
"1364",0,0
"1365",0,0
"1366",2e-04,0.0141414284285499
"1367",0,0
"1368",0,0
"1369",0.0163,0.126632987769219
"1370",0.0367,0.18803362907886
"1371",0.062,0.24116761014203
"1372",0.026,0.159143120031201
"1373",0.0698,0.254822395886517
"1374",0.1118,0.315135988216368
"1375",0.0271,0.162382963461942
"1376",0.0672,0.250380568421162
"1377",0.1032,0.304235132589236
"1378",0.0244,0.154295238753729
"1379",0.0499,0.21774923989109
"1380",0.0863,0.280820576204099
"1381",0,0
"1382",0,0
"1383",0,0
"1384",0.059,0.235636483710069
"1385",0,0
"1386",0,0
"1387",0.0568,0.2314716352208
"1388",0,0
"1389",0,0
"1390",0.0146,0.119951151840584
"1391",0,0
"1392",0,0
"1393",0.0114,0.106165753031341
"1394",0,0
"1395",0,0
"1396",0.0196,0.138628142078647
"1397",0,0
"1398",0,0
"1399",0.0016,0.0399699857390017
"1400",0,0
"1401",0,0
"1402",0.0038,0.0615299812600279
"1403",0,0
"1404",0,0
"1405",0.0031,0.0555940560663367
"1406",0,0
"1407",0,0
"1408",0.003,0.0546927703623888
"1409",0,0
"1410",0,0
"1411",0.0029,0.0537761953648526
"1412",0,0
"1413",0,0
"1414",0.004,0.0631220915357213
"1415",0,0
"1416",0,0
"1417",0.0048,0.0691190114496321
"1418",0,0
"1419",0,0
"1420",0.003,0.0546927703623888
"1421",0,0
"1422",0,0
"1423",0.0026,0.0509264111236497
"1424",0,0
"1425",0,0
"1426",0.0039,0.0623312001958232
"1427",0,0
"1428",0,0
"1429",0.0047,0.0683986683918903
"1430",0,0
"1431",0,0
"1432",0.0046,0.0676705100453143
"1433",0,0
"1434",0,0
"1435",0.0036,0.0598948974443899
"1436",0,0
"1437",0,0
"1438",0.0025,0.049939957948921
"1439",0,0
"1440",0,0
"1441",0.0045,0.0669342813497088
"1442",0,0
"1443",0,0
"1444",0.0159,0.125094983414554
"1445",0,0
"1446",0,0
"1447",0,0
"1448",0,0
"1449",0,0
"1450",0,0
"1451",0,0
"1452",0,0
"1453",0,0
"1454",0,0
"1455",0,0
"1456",0,0
"1457",0,0
"1458",0,0
"1459",1e-04,0.01
"1460",0,0
"1461",0,0
"1462",0,0
"1463",0,0
"1464",0,0
"1465",0.0041,0.0639030387371053
"1466",0,0
"1467",0,0
"1468",0.0042,0.0646744020291474
"1469",0,0
"1470",0,0
"1471",0.0041,0.0639030387371053
"1472",0,0
"1473",0,0
"1474",0.0067,0.0815829368039528
"1475",0.0026,0.0509264111236497
"1476",0,0
"1477",0.0078,0.0879768946564911
"1478",0.0042,0.0646744020291474
"1479",0,0
"1480",0.0067,0.0815829368039528
"1481",0.0044,0.0661897130059557
"1482",0,0
"1483",0.0083,0.0907300016164407
"1484",0.0038,0.0615299812600279
"1485",0,0
"1486",0.0108,0.103365508961376
"1487",0.0062,0.0784995300471395
"1488",0,0
"1489",0.005,0.0705372068468477
"1490",0.0024,0.0489334185188895
"1491",0,0
"1492",0.0029,0.0537761953648526
"1493",0.0015,0.038702710369934
"1494",0,0
"1495",0.0058,0.0759403495756332
"1496",0.0044,0.0661897130059557
"1497",0,0
"1498",0.0327,0.177859139172939
"1499",0.1225,0.327878789265248
"1500",0.1456,0.35272238560677
"1501",0.0124,0.11066826440527
"1502",0.0462,0.209928480670679
"1503",0.0444,0.205992435026942
"1504",0.0151,0.121956866751056
"1505",0.0479,0.213565331959805
"1506",0.0533,0.224642285457662
"1507",0.023,0.149910797892388
"1508",0.066,0.248294512658862
"1509",0.0746,0.262757957395047
"1510",0.0201,0.140349420362108
"1511",0.0628,0.242615016445026
"1512",0.0669,0.249861227611061
"1513",0.027,0.16209141668434
"1514",0.1005,0.300680546226536
"1515",0.1136,0.317340685243873
"1516",0.0125,0.111107985754625
"1517",0.0359,0.186050131591317
"1518",0.0357,0.185550405268459
"1519",0.0385,0.192409594732733
"1520",0.1363,0.343124005875924
"1521",0.1661,0.372188987564445
"1522",0.0254,0.157344576428847
"1523",0.0968,0.295700023419656
"1524",0.1146,0.318554528611304
"1525",0.0281,0.165266818545439
"1526",0.0975,0.296652237906653
"1527",0.105,0.306568749940114
"1528",0.0093,0.0959918300854
"1529",0.0313,0.17413598805024
"1530",0.0328,0.178121679571223
"1531",0.0225,0.148310315200796
"1532",0.0834,0.276499702004398
"1533",0.0929,0.290306764994859
"1534",0.0095,0.0970087164594342
"1535",0.0295,0.169211740908621
"1536",0.0257,0.158246687805528
"1537",0.0375,0.189993051809727
"1538",0.1369,0.343758937368473
"1539",0.1732,0.378439006456999
"1540",0.0331,0.178906653758534
"1541",0.1267,0.33265323659568
"1542",0.1464,0.353524451705671
"1543",0.0258,0.158546124794549
"1544",0.0835,0.27665032720088
"1545",0.0888,0.284469070841149
"1546",0.0218,0.146037298965945
"1547",0.0765,0.265809735490535
"1548",0.0807,0.272387462070025
"1549",0.0228,0.149272865045272
"1550",0.0766,0.265969009381535
"1551",0.0843,0.277851093434977
"1552",0.0232,0.150545761822245
"1553",0.0785,0.268970229762422
"1554",0.0804,0.271925052769016
"1555",0.0165,0.127394556152505
"1556",0.0493,0.216504497458464
"1557",0.0506,0.219190429636981
"1558",0.0306,0.172239968243919
"1559",0.1047,0.306181783795955
"1560",0.1324,0.338942072001717
"1561",0.0221,0.147016160251646
"1562",0.078,0.268184996446915
"1563",0.0881,0.283454448972783
"1564",0.0302,0.171145812361591
"1565",0.0966,0.295427093741877
"1566",0.1199,0.324860806276081
"1567",0.0253,0.157042593705096
"1568",0.0926,0.289885569431002
"1569",0.1007,0.300946119524219
"1570",0.023,0.149910797892388
"1571",0.0794,0.270375572667039
"1572",0.0846,0.278299452134757
"1573",0.0265,0.16062481138667
"1574",0.0862,0.280673186720382
"1575",0.093,0.290446958916072
"1576",0.0225,0.148310315200796
"1577",0.0754,0.264048882181346
"1578",0.0738,0.261458210885801
"1579",0.0405,0.197138622201831
"1580",0.1252,0.330962102953434
"1581",0.199,0.399268007100681
"1582",0.0025,0.049939957948921
"1583",0,0
"1584",0,0
"1585",4e-04,0.0199969994748912
"1586",0,0
"1587",0,0
"1588",0.0019,0.0435497377485307
"1589",0,0
"1590",0,0
"1591",0.0015,0.038702710369934
"1592",0,0
"1593",0,0
"1594",0.0029,0.0537761953648526
"1595",0,0
"1596",0,0
"1597",0.0017,0.0411980549052112
"1598",0,0
"1599",0,0
"1600",0.002,0.044678849805719
"1601",0,0
"1602",0,0
"1603",0.0014,0.037392242751429
"1604",0,0
"1605",0,0
"1606",0.0166,0.127773520759431
"1607",0,0
"1608",0,0
"1609",0.0706,0.256168308383809
"1610",2e-04,0.0141414284285499
"1611",0,0
"1612",0.0012,0.0346219564436616
"1613",0,0
"1614",0,0
"1615",0.0013,0.0360338707882514
"1616",0,0
"1617",0,0
"1618",0.0213,0.144389732458662
"1619",0.0646,0.245831005547162
"1620",0.1061,0.307980965690289
"1621",0.0231,0.150228648614991
"1622",0.0615,0.240257200417043
"1623",0.1003,0.300414604993648
"1624",0.0136,0.11582910531539
"1625",0.0392,0.194080206905988
"1626",0,0
"1627",0.0119,0.108441532433822
"1628",0.0335,0.179947181413908
"1629",0,0
"1630",0.0086,0.0923411754813037
"1631",0.0251,0.156436687652623
"1632",0,0
"1633",0.0138,0.116665852296673
"1634",0.0353,0.184546242799937
"1635",0,0
"1636",0.0103,0.100969943512658
"1637",0.0246,0.154910424839558
"1638",0,0
"1639",0.0053,0.0726115503465142
"1640",0.0126,0.111545884049681
"1641",0,0
"1642",0.0084,0.0912703293918825
"1643",0.0205,0.141710120230764
"1644",0,0
"1645",0.0057,0.0752866310023285
"1646",0,0
"1647",0,0
"1648",0.0067,0.0815829368039528
"1649",0,0
"1650",0,0
"1651",0.0085,0.0918073682189285
"1652",0,0
"1653",0,0
"1654",0.0049,0.0698317810725516
"1655",0,0
"1656",0,0
"1657",0.006,0.0772307999417717
"1658",0,0
"1659",0,0
"1660",0.0042,0.0646744020291474
"1661",0,0
"1662",0,0
"1663",0.0067,0.0815829368039528
"1664",0,0
"1665",0,0
"1666",1e-04,0.01
"1667",0,0
"1668",0,0
"1669",1e-04,0.01
"1670",0,0
"1671",0,0
"1672",1e-04,0.01
"1673",0,0
"1674",0,0
"1675",3e-04,0.0173187757650303
"1676",0,0
"1677",0,0
"1678",1e-04,0.01
"1679",0,0
"1680",0,0
"1681",4e-04,0.0199969994748912
"1682",0,0
"1683",0,0
"1684",0.0034,0.0582132190991684
"1685",0,0
"1686",0,0
"1687",0.0062,0.0784995300471395
"1688",2e-04,0.0141414284285499
"1689",0,0
"1690",0.0078,0.0879768946564911
"1691",2e-04,0.0141414284285499
"1692",0,0
"1693",0.0066,0.0809758958553158
"1694",0,0
"1695",0,0
"1696",0.008,0.0890886843508643
"1697",0,0
"1698",0,0
"1699",4e-04,0.0199969994748912
"1700",0,0
"1701",0,0
"1702",5e-04,0.022356206744392
"1703",0,0
"1704",0,0
"1705",0.0017,0.0411980549052112
"1706",0,0
"1707",0,0
"1708",4e-04,0.0199969994748912
"1709",0,0
"1710",0,0
"1711",0.0017,0.0411980549052112
"1712",0,0
"1713",0,0
"1714",0.0084,0.0912703293918825
"1715",7e-04,0.0264495738717243
"1716",0,0
"1717",0.0088,0.0933993166101033
"1718",0.0011,0.0331496589724389
"1719",0,0
"1720",0.0096,0.0975130292785939
"1721",0.0016,0.0399699857390017
"1722",0,0
"1723",0,0
"1724",0,0
"1725",0,0
"1726",2e-04,0.0141414284285499
"1727",0,0
"1728",0,0
"1729",2e-04,0.0141414284285499
"1730",0,0
"1731",0,0
"1732",0,0
"1733",0,0
"1734",0,0
"1735",0,0
"1736",0,0
"1737",0,0
"1738",0,0
"1739",0,0
"1740",0,0
"1741",2e-04,0.0141414284285499
"1742",0,0
"1743",0,0
"1744",1e-04,0.01
"1745",0,0
"1746",0,0
"1747",2e-04,0.0141414284285499
"1748",0,0
"1749",0,0
"1750",0,0
"1751",0,0
"1752",0,0
"1753",0.0027,0.0518939235164368
"1754",0,0
"1755",0,0
"1756",0.0027,0.0518939235164368
"1757",0,0
"1758",0,0
"1759",0.0022,0.0468548774190457
"1760",0,0
"1761",0,0
"1762",0.0036,0.0598948974443899
"1763",0,0
"1764",0,0
"1765",0.0031,0.0555940560663367
"1766",0,0
"1767",0,0
"1768",0.0043,0.0654365203370364
"1769",0,0
"1770",0,0
"1771",0.0038,0.0615299812600279
"1772",0,0
"1773",0,0
"1774",0.0046,0.0676705100453143
"1775",0,0
"1776",0,0
"1777",0.0031,0.0555940560663367
"1778",0,0
"1779",0,0
"1780",0.0031,0.0555940560663367
"1781",0,0
"1782",0,0
"1783",0.0046,0.0676705100453143
"1784",0,0
"1785",0,0
"1786",0.0036,0.0598948974443899
"1787",0,0
"1788",0,0
"1789",0.0038,0.0615299812600279
"1790",0,0
"1791",0,0
"1792",0.0022,0.0468548774190457
"1793",0,0
"1794",0,0
"1795",0.003,0.0546927703623888
"1796",0,0
"1797",0,0
"1798",0.0035,0.0590601287662073
"1799",0,0
"1800",0,0
"1801",0.0031,0.0555940560663367
"1802",0,0
"1803",0,0
"1804",0.0036,0.0598948974443899
"1805",0,0
"1806",0,0
"1807",0.0028,0.0528435354979622
"1808",0,0
"1809",0,0
"1810",0.0031,0.0555940560663367
"1811",0,0
"1812",0,0
"1813",6e-04,0.024488772325231
"1814",0,0
"1815",0,0
"1816",0.002,0.044678849805719
"1817",0,0
"1818",0,0
"1819",0.0034,0.0582132190991684
"1820",0,0
"1821",0,0
"1822",0.002,0.044678849805719
"1823",0,0
"1824",0,0
"1825",0.0022,0.0468548774190457
"1826",0,0
"1827",0,0
"1828",0.002,0.044678849805719
"1829",0,0
"1830",0,0
"1831",0.0027,0.0518939235164368
"1832",0,0
"1833",0,0
"1834",0.0022,0.0468548774190457
"1835",0,0
"1836",0,0
"1837",0.0026,0.0509264111236497
"1838",0,0
"1839",0,0
"1840",0.0017,0.0411980549052112
"1841",0,0
"1842",0,0
"1843",9e-04,0.0299879963984391
"1844",0,0
"1845",0,0
"1846",0.0019,0.0435497377485307
"1847",0,0
"1848",0,0
"1849",0.002,0.044678849805719
"1850",0,0
"1851",0,0
"1852",0.0026,0.0509264111236497
"1853",0,0
"1854",0,0
"1855",0.0038,0.0615299812600279
"1856",0,0
"1857",0,0
"1858",0.0029,0.0537761953648526
"1859",0,0
"1860",0,0
"1861",0.002,0.044678849805719
"1862",0,0
"1863",0,0
"1864",0.0027,0.0518939235164368
"1865",0,0
"1866",0,0
"1867",0.001,0.0316085417251571
"1868",0,0
"1869",0,0
"1870",0.0012,0.0346219564436616
"1871",0,0
"1872",0,0
"1873",0.0015,0.038702710369934
"1874",0,0
"1875",0,0
"1876",0.0017,0.0411980549052112
"1877",0,0
"1878",0,0
"1879",0.0018,0.0423903254760965
"1880",0,0
"1881",0,0
"1882",0.0068,0.0821853724426942
"1883",0,0
"1884",0,0
"1885",0.0015,0.038702710369934
"1886",0,0
"1887",0,0
"1888",0.0012,0.0346219564436616
"1889",0,0
"1890",0,0
"1891",0.001,0.0316085417251571
"1892",0,0
"1893",0,0
"1894",0.0018,0.0423903254760965
"1895",0,0
"1896",0,0
"1897",0.001,0.0316085417251571
"1898",0,0
"1899",0,0
"1900",0.0013,0.0360338707882514
"1901",0,0
"1902",0,0
"1903",0.0014,0.037392242751429
"1904",0,0
"1905",0,0
"1906",0.0021,0.0457799036691647
"1907",0,0
"1908",0,0
"1909",0.0012,0.0346219564436616
"1910",0,0
"1911",0,0
"1912",0.0169,0.128903264524839
"1913",0.0688,0.253126386014437
"1914",0.0286,0.166687787440617
"1915",0.0142,0.118320581371111
"1916",0.0446,0.206434254691781
"1917",0.0163,0.126632987769219
"1918",0.0256,0.157946619822874
"1919",0.0758,0.264691076798243
"1920",0.0336,0.180206235820914
"1921",0.0174,0.130762953067715
"1922",0.0557,0.229352938235
"1923",0.021,0.143391269279585
"1924",0.0151,0.121956866751056
"1925",0.0506,0.219190429636981
"1926",0.0199,0.139663669556758
"1927",0.0025,0.049939957948921
"1928",0,0
"1929",0,0
"1930",0.0049,0.0698317810725516
"1931",0,0
"1932",0,0
"1933",0.0051,0.0712355069452375
"1934",0,0
"1935",0,0
"1936",0.0046,0.0676705100453143
"1937",0,0
"1938",0,0
"1939",0.0053,0.0726115503465142
"1940",0,0
"1941",0,0
"1942",0.0045,0.0669342813497088
"1943",0,0
"1944",0,0
"1945",0.0075,0.086281483815735
"1946",0,0
"1947",0,0
"1948",0.0064,0.0797475765625311
"1949",0,0
"1950",0,0
"1951",0.0056,0.074627052197524
"1952",0,0
"1953",0,0
"1954",0.0057,0.0752866310023285
"1955",0,0
"1956",0,0
"1957",0.0054,0.0732896796125742
"1958",0,0
"1959",0,0
"1960",0.0034,0.0582132190991684
"1961",0,0
"1962",0,0
"1963",0.0054,0.0732896796125742
"1964",0,0
"1965",0,0
"1966",0.0036,0.0598948974443899
"1967",0,0
"1968",0,0
"1969",0.0035,0.0590601287662073
"1970",0,0
"1971",0,0
"1972",0.0051,0.0712355069452375
"1973",0,0
"1974",0,0
"1975",0.0035,0.0590601287662073
"1976",0,0
"1977",0,0
"1978",0.0054,0.0732896796125742
"1979",0,0
"1980",0,0
"1981",0.0051,0.0712355069452375
"1982",0,0
"1983",0,0
"1984",0.0041,0.0639030387371053
"1985",0,0
"1986",0,0
"1987",0.005,0.0705372068468477
"1988",0,0
"1989",0,0
"1990",0.0032,0.0564807844129381
"1991",0,0
"1992",0,0
"1993",0.0024,0.0489334185188895
"1994",0,0
"1995",0,0
"1996",0.0037,0.0607180258890783
"1997",0,0
"1998",0,0
"1999",0.003,0.0546927703623888
"2000",0,0
"2001",0,0
"2002",0.0036,0.0598948974443899
"2003",0,0
"2004",0,0
"2005",0,0
"2006",0,0
"2007",0,0
"2008",1e-04,0.01
"2009",0,0
"2010",0,0
"2011",0,0
"2012",0,0
"2013",0,0
"2014",0,0
"2015",0,0
"2016",0,0
"2017",1e-04,0.01
"2018",0,0
"2019",0,0
"2020",0,0
"2021",0,0
"2022",0,0
"2023",0,0
"2024",0,0
"2025",0,0
"2026",1e-04,0.01
"2027",0,0
"2028",0,0
"2029",1e-04,0.01
"2030",0,0
"2031",0,0
"2032",1e-04,0.01
"2033",0,0
"2034",0,0
"2035",4e-04,0.0199969994748912
"2036",0,0
"2037",0,0
"2038",8e-04,0.0282743690291119
"2039",0,0
"2040",0,0
"2041",0.0029,0.0537761953648526
"2042",0,0
"2043",0,0
"2044",0.0018,0.0423903254760965
"2045",0,0
"2046",0,0
"2047",0.0024,0.0489334185188895
"2048",0,0
"2049",0,0
"2050",0.002,0.044678849805719
"2051",0,0
"2052",0,0
"2053",0.0027,0.0518939235164368
"2054",0,0
"2055",0,0
"2056",0.0016,0.0399699857390017
"2057",0,0
"2058",0,0
"2059",0.0022,0.0468548774190457
"2060",0,0
"2061",0,0
"2062",0.0016,0.0399699857390017
"2063",0,0
"2064",0,0
"2065",0.0017,0.0411980549052112
"2066",0,0
"2067",0,0
"2068",3e-04,0.0173187757650303
"2069",0,0
"2070",0,0
"2071",0.0028,0.0528435354979622
"2072",0,0
"2073",0,0
"2074",2e-04,0.0141414284285499
"2075",0,0
"2076",0,0
"2077",4e-04,0.0199969994748912
"2078",0,0
"2079",0,0
"2080",6e-04,0.024488772325231
"2081",0,0
"2082",0,0
"2083",3e-04,0.0173187757650303
"2084",0,0
"2085",0,0
"2086",1e-04,0.01
"2087",0,0
"2088",0,0
"2089",3e-04,0.0173187757650303
"2090",0,0
"2091",0,0
"2092",2e-04,0.0141414284285499
"2093",0,0
"2094",0,0
"2095",2e-04,0.0141414284285499
"2096",0,0
"2097",0,0
"2098",3e-04,0.0173187757650303
"2099",0,0
"2100",0,0
"2101",3e-04,0.0173187757650303
"2102",0,0
"2103",0,0
"2104",6e-04,0.024488772325231
"2105",0,0
"2106",0,0
"2107",1e-04,0.01
"2108",0,0
"2109",0,0
"2110",4e-04,0.0199969994748912
"2111",0,0
"2112",0,0
"2113",3e-04,0.0173187757650303
"2114",0,0
"2115",0,0
"2116",0.0029,0.0537761953648526
"2117",0,0
"2118",0,0
"2119",0.0046,0.0676705100453143
"2120",0,0
"2121",0,0
"2122",0.0047,0.0683986683918903
"2123",0,0
"2124",0,0
"2125",0.0037,0.0607180258890783
"2126",0,0
"2127",0,0
"2128",0.005,0.0705372068468477
"2129",0,0
"2130",0,0
"2131",0.0044,0.0661897130059557
"2132",0,0
"2133",0,0
"2134",0.0046,0.0676705100453143
"2135",0,0
"2136",0,0
"2137",0.0024,0.0489334185188895
"2138",0,0
"2139",0,0
"2140",0.0041,0.0639030387371053
"2141",0,0
"2142",0,0
"2143",0.0011,0.0331496589724389
"2144",0,0
"2145",0,0
"2146",0.0055,0.0739614563790017
"2147",0,0
"2148",0,0
"2149",0.0257,0.158246687805528
"2150",0,0
"2151",0,0
"2152",0.0052,0.0719268889062691
"2153",0,0
"2154",0,0
"2155",0.0042,0.0646744020291474
"2156",0,0
"2157",0,0
"2158",0.003,0.0546927703623888
"2159",0,0
"2160",0,0
"2161",0,0
"2162",0,0
"2163",0,0
"2164",0.0017,0.0411980549052112
"2165",0,0
"2166",0,0
"2167",0.0035,0.0590601287662073
"2168",0,0
"2169",0,0
"2170",0.0042,0.0646744020291474
"2171",0,0
"2172",0,0
"2173",0.0013,0.0360338707882514
"2174",0,0
"2175",0,0
"2176",0.0024,0.0489334185188895
"2177",0,0
"2178",0,0
"2179",0.0015,0.038702710369934
"2180",0,0
"2181",0,0
"2182",0.0012,0.0346219564436616
"2183",0,0
"2184",0,0
"2185",0.0021,0.0457799036691647
"2186",0,0
"2187",0,0
"2188",0.0022,0.0468548774190457
"2189",0,0
"2190",0,0
"2191",0.0028,0.0528435354979622
"2192",0,0
"2193",0,0
"2194",0.0025,0.049939957948921
"2195",0,0
"2196",0,0
"2197",0.0019,0.0435497377485307
"2198",0,0
"2199",0,0
"2200",0.0037,0.0607180258890783
"2201",0,0
"2202",0,0
"2203",0.0037,0.0607180258890783
"2204",0,0
"2205",0,0
"2206",0.002,0.044678849805719
"2207",0,0
"2208",0,0
"2209",0.0029,0.0537761953648526
"2210",0,0
"2211",0,0
"2212",0.0205,0.141710120230764
"2213",0.0728,0.259820920426106
"2214",5e-04,0.022356206744392
"2215",0.033,0.178645434923879
"2216",0.0971,0.296108692941973
"2217",6e-04,0.024488772325231
"2218",0.0061,0.0778678132454865
"2219",0,0
"2220",0,0
"2221",0.0082,0.090186325778001
"2222",0,0
"2223",0,0
"2224",0.0049,0.0698317810725516
"2225",0,0
"2226",0,0
"2227",0.0034,0.0582132190991684
"2228",0,0
"2229",0,0
"2230",0.0037,0.0607180258890783
"2231",0,0
"2232",0,0
"2233",0.0079,0.0885345911911482
"2234",0,0
"2235",0,0
"2236",0.0033,0.0573536306077862
"2237",0,0
"2238",0,0
"2239",0.0065,0.0803641452364421
"2240",0,0
"2241",0,0
"2242",0.0055,0.0739614563790017
"2243",0,0
"2244",0,0
"2245",0.0047,0.0683986683918903
"2246",0,0
"2247",0,0
"2248",0.0042,0.0646744020291474
"2249",0,0
"2250",0,0
"2251",0.005,0.0705372068468477
"2252",0,0
"2253",0,0
"2254",0.0042,0.0646744020291474
"2255",0,0
"2256",0,0
"2257",0.0036,0.0598948974443899
"2258",0,0
"2259",0,0
"2260",0.0034,0.0582132190991684
"2261",0,0
"2262",0,0
"2263",0.0066,0.0809758958553158
"2264",0,0
"2265",0,0
"2266",0.005,0.0705372068468477
"2267",0,0
"2268",0,0
"2269",0.0054,0.0732896796125742
"2270",0,0
"2271",0,0
"2272",0.0056,0.074627052197524
"2273",0,0
"2274",0,0
"2275",0.0031,0.0555940560663367
"2276",0.0058,0.0759403495756332
"2277",0,0
"2278",0.0062,0.0784995300471395
"2279",0.0116,0.107082149113033
"2280",0,0
"2281",0.0056,0.074627052197524
"2282",0.0136,0.11582910531539
"2283",0,0
"2284",0.0033,0.0573536306077862
"2285",0.0054,0.0732896796125742
"2286",0,0
"2287",0.0026,0.0509264111236497
"2288",0.0038,0.0615299812600279
"2289",0,0
"2290",0.0028,0.0528435354979622
"2291",0.0042,0.0646744020291474
"2292",0,0
"2293",0.0036,0.0598948974443899
"2294",0.0035,0.0590601287662073
"2295",0,0
"2296",0.0028,0.0528435354979622
"2297",0.0053,0.0726115503465142
"2298",0,0
"2299",0.0044,0.0661897130059557
"2300",0.007,0.0833768263339218
"2301",0,0
"2302",0.0033,0.0573536306077862
"2303",0.0073,0.0851318667919032
"2304",0,0
"2305",0.0085,0.0918073682189285
"2306",0.0221,0.147016160251646
"2307",0,0
"2308",0.0036,0.0598948974443899
"2309",0.0085,0.0918073682189285
"2310",0,0
"2311",0.0028,0.0528435354979622
"2312",0.0044,0.0661897130059557
"2313",0,0
"2314",0.0024,0.0489334185188895
"2315",0.0037,0.0607180258890783
"2316",0,0
"2317",0.0029,0.0537761953648526
"2318",0.0032,0.0564807844129381
"2319",0,0
"2320",0.0032,0.0564807844129381
"2321",0.0055,0.0739614563790017
"2322",0,0
"2323",0.003,0.0546927703623888
"2324",0.0063,0.0791260772034691
"2325",0,0
"2326",0,0
"2327",0,0
"2328",0,0
"2329",0,0
"2330",0,0
"2331",0,0
"2332",0,0
"2333",0,0
"2334",0,0
"2335",0.0066,0.0809758958553159
"2336",0.0018,0.0423903254760965
"2337",0,0
"2338",0.0098,0.0985136056240421
"2339",0.0015,0.038702710369934
"2340",0,0
"2341",0.0077,0.0874155257801195
"2342",0.0023,0.0479055267578741
"2343",0,0
"2344",0.0072,0.0845510194349468
"2345",0.0014,0.0373922427514291
"2346",0,0
"2347",0.0049,0.0698317810725516
"2348",8e-04,0.0282743690291119
"2349",0,0
"2350",0.0023,0.0479055267578741
"2351",0,0
"2352",0,0
"2353",0.001,0.0316085417251571
"2354",0,0
"2355",0,0
"2356",0.0035,0.0590601287662073
"2357",0,0
"2358",0,0
"2359",0.0018,0.0423903254760965
"2360",0,0
"2361",0,0
"2362",0.0033,0.0573536306077862
"2363",0,0
"2364",0,0
"2365",0.0039,0.0623312001958232
"2366",0,0
"2367",0,0
"2368",0.0033,0.0573536306077862
"2369",0,0
"2370",0,0
"2371",0.0038,0.0615299812600279
"2372",0,0
"2373",0,0
"2374",0.0114,0.106165753031341
"2375",0,0
"2376",0,0
"2377",0.0152,0.122353819089167
"2378",0.0174,0.130762953067715
"2379",0,0
"2380",0.0105,0.101935220012064
"2381",0.0086,0.0923411754813037
"2382",0,0
"2383",0.0104,0.101453779066769
"2384",0.0126,0.111545884049681
"2385",0,0
"2386",0.0071,0.0839660349754766
"2387",0.0044,0.0661897130059557
"2388",0,0
"2389",0.0102,0.100483678759138
"2390",0.009,0.094445179809236
"2391",0,0
"2392",0.0075,0.086281483815735
"2393",0.0061,0.0778678132454865
"2394",0,0
"2395",0.0076,0.086850413352096
"2396",0.01,0.0995037190209989
"2397",0,0
"2398",0.0019,0.0435497377485307
"2399",0,0
"2400",0,0
"2401",1e-04,0.01
"2402",0,0
"2403",0,0
"2404",2e-04,0.0141414284285499
"2405",0,0
"2406",0,0
"2407",1e-04,0.01
"2408",0,0
"2409",0,0
"2410",0,0
"2411",0,0
"2412",0,0
"2413",0,0
"2414",0,0
